source_recording,eeg_path,envelope_path,source_aliases,subject,session,story,status,samples,eeg_tail_samples,envelope_tail_samples,tail_flag,sample_rate_hz,rate_basis,offset_samples,time_scale,split,nonfinite,flat_eeg_channels,numerical_max_difference,physical_sync,historical_generator_version,error
sub-036_ses-varyingStories02_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-06_desc-preproc-audio-podcast_8_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_8_envelope.npy,sub-036_ses-varyingStories02_task-listeningActive_run-06_eeg.bdf.gz,sub-036,ses-varyingStories02,podcast_8,PASS_VIRTUAL_INITIAL_QC,64839,185,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-036_ses-varyingStories02_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_5_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_5_envelope.npy,sub-036_ses-varyingStories02_task-listeningActive_run-07_eeg.bdf.gz,sub-036,ses-varyingStories02,podcast_5,PASS_VIRTUAL_INITIAL_QC,63701,171,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-036_ses-varyingStories02_task-listeningActive_run-09_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-09_desc-preproc-audio-podcast_7_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_7_envelope.npy,sub-036_ses-varyingStories02_task-listeningActive_run-09_eeg.bdf.gz,sub-036,ses-varyingStories02,podcast_7,PASS_VIRTUAL_INITIAL_QC,63044,188,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-037_ses-varyingStories03_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-01_desc-preproc-audio-audiobook_9_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_1_envelope.npy,sub-037_ses-varyingStories03_task-listeningActive_run-01_eeg.bdf.gz,sub-037,ses-varyingStories03,audiobook_9_1,PASS_VIRTUAL_INITIAL_QC,41409,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-037_ses-varyingStories03_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-02_desc-preproc-audio-audiobook_9_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_2_envelope.npy,sub-037_ses-varyingStories03_task-listeningActive_run-02_eeg.bdf.gz,sub-037,ses-varyingStories03,audiobook_9_2,PASS_VIRTUAL_INITIAL_QC,56385,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-037_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_10_envelope.npy,sub-037_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,sub-037,ses-varyingStories03,podcast_10,PASS_VIRTUAL_INITIAL_QC,53461,171,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-037_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-04_desc-preproc-audio-podcast_9_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_9_envelope.npy,sub-037_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,sub-037,ses-varyingStories03,podcast_9,PASS_VIRTUAL_INITIAL_QC,76251,165,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-037_ses-varyingStories03_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-06_desc-preproc-audio-podcast_12_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_12_envelope.npy,sub-037_ses-varyingStories03_task-listeningActive_run-06_eeg.bdf.gz,sub-037,ses-varyingStories03,podcast_12,PASS_VIRTUAL_INITIAL_QC,67339,181,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-037_ses-varyingStories03_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-07_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,sub-037_ses-varyingStories03_task-listeningActive_run-07_eeg.bdf.gz,sub-037,ses-varyingStories03,audiobook_1,PASS_VIRTUAL_INITIAL_QC,59958,138,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-037_ses-varyingStories03_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-08_desc-preproc-audio-podcast_11_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_11_envelope.npy,sub-037_ses-varyingStories03_task-listeningActive_run-08_eeg.bdf.gz,sub-037,ses-varyingStories03,podcast_11,PASS_VIRTUAL_INITIAL_QC,57601,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-038_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-audiobook_9_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_1_envelope.npy,sub-038_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,sub-038,ses-varyingStories03,audiobook_9_1,PASS_VIRTUAL_INITIAL_QC,41409,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-038_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-04_desc-preproc-audio-audiobook_9_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_2_envelope.npy,sub-038_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,sub-038,ses-varyingStories03,audiobook_9_2,PASS_VIRTUAL_INITIAL_QC,56385,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-038_ses-varyingStories03_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-05_desc-preproc-audio-podcast_11_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_11_envelope.npy,sub-038_ses-varyingStories03_task-listeningActive_run-05_eeg.bdf.gz,sub-038,ses-varyingStories03,podcast_11,PASS_VIRTUAL_INITIAL_QC,57601,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-038_ses-varyingStories03_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,sub-038_ses-varyingStories03_task-listeningActive_run-06_eeg.bdf.gz,sub-038,ses-varyingStories03,audiobook_1,PASS_VIRTUAL_INITIAL_QC,59958,138,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-038_ses-varyingStories03_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-07_desc-preproc-audio-podcast_12_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_12_envelope.npy,sub-038_ses-varyingStories03_task-listeningActive_run-07_eeg.bdf.gz,sub-038,ses-varyingStories03,podcast_12,PASS_VIRTUAL_INITIAL_QC,67339,181,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-038_ses-varyingStories03_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-08_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_10_envelope.npy,sub-038_ses-varyingStories03_task-listeningActive_run-08_eeg.bdf.gz,sub-038,ses-varyingStories03,podcast_10,PASS_VIRTUAL_INITIAL_QC,53461,171,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-038_ses-varyingStories03_task-listeningActive_run-09_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-09_desc-preproc-audio-podcast_9_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_9_envelope.npy,sub-038_ses-varyingStories03_task-listeningActive_run-09_eeg.bdf.gz,sub-038,ses-varyingStories03,podcast_9,PASS_VIRTUAL_INITIAL_QC,76251,165,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-039_ses-varyingStories03_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-039/ses-varyingStories03/sub-039_ses-varyingStories03_task-listeningActive_run-01_desc-preproc-audio-audiobook_9_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_1_envelope.npy,sub-039_ses-varyingStories03_task-listeningActive_run-01_eeg.bdf.gz,sub-039,ses-varyingStories03,audiobook_9_1,PASS_VIRTUAL_INITIAL_QC,41409,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-039_ses-varyingStories03_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-039/ses-varyingStories03/sub-039_ses-varyingStories03_task-listeningActive_run-02_desc-preproc-audio-audiobook_9_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_2_envelope.npy,sub-039_ses-varyingStories03_task-listeningActive_run-02_eeg.bdf.gz,sub-039,ses-varyingStories03,audiobook_9_2,PASS_VIRTUAL_INITIAL_QC,56385,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-039_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-039/ses-varyingStories03/sub-039_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,sub-039_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,sub-039,ses-varyingStories03,audiobook_1,PASS_VIRTUAL_INITIAL_QC,59958,138,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-039_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-039/ses-varyingStories03/sub-039_ses-varyingStories03_task-listeningActive_run-04_desc-preproc-audio-podcast_9_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_9_envelope.npy,sub-039_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,sub-039,ses-varyingStories03,podcast_9,PASS_VIRTUAL_INITIAL_QC,76251,165,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-039_ses-varyingStories03_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-039/ses-varyingStories03/sub-039_ses-varyingStories03_task-listeningActive_run-05_desc-preproc-audio-podcast_11_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_11_envelope.npy,sub-039_ses-varyingStories03_task-listeningActive_run-05_eeg.bdf.gz,sub-039,ses-varyingStories03,podcast_11,PASS_VIRTUAL_INITIAL_QC,57601,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-039_ses-varyingStories03_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-039/ses-varyingStories03/sub-039_ses-varyingStories03_task-listeningActive_run-07_desc-preproc-audio-podcast_12_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_12_envelope.npy,sub-039_ses-varyingStories03_task-listeningActive_run-07_eeg.bdf.gz,sub-039,ses-varyingStories03,podcast_12,PASS_VIRTUAL_INITIAL_QC,67339,181,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-039_ses-varyingStories03_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-039/ses-varyingStories03/sub-039_ses-varyingStories03_task-listeningActive_run-08_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_10_envelope.npy,sub-039_ses-varyingStories03_task-listeningActive_run-08_eeg.bdf.gz,sub-039,ses-varyingStories03,podcast_10,PASS_VIRTUAL_INITIAL_QC,53461,171,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-040_ses-varyingStories03_task-listeningActive_run-02_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-02_desc-preproc-audio-audiobook_9_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_1_envelope.npy,sub-040_ses-varyingStories03_task-listeningActive_run-02_eeg.bdf.gz,sub-040,ses-varyingStories03,audiobook_9_1,PASS_VIRTUAL_INITIAL_QC,41409,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-040_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-audiobook_9_2_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_9_2_envelope.npy,sub-040_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,sub-040,ses-varyingStories03,audiobook_9_2,PASS_VIRTUAL_INITIAL_QC,56385,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-040_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-04_desc-preproc-audio-podcast_11_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_11_envelope.npy,sub-040_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,sub-040,ses-varyingStories03,podcast_11,PASS_VIRTUAL_INITIAL_QC,57601,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-040_ses-varyingStories03_task-listeningActive_run-05_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-05_desc-preproc-audio-podcast_9_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_9_envelope.npy,sub-040_ses-varyingStories03_task-listeningActive_run-05_eeg.bdf.gz,sub-040,ses-varyingStories03,podcast_9,PASS_VIRTUAL_INITIAL_QC,76251,165,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-040_ses-varyingStories03_task-listeningActive_run-06_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-06_desc-preproc-audio-podcast_10_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_10_envelope.npy,sub-040_ses-varyingStories03_task-listeningActive_run-06_eeg.bdf.gz,sub-040,ses-varyingStories03,podcast_10,PASS_VIRTUAL_INITIAL_QC,53461,171,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-040_ses-varyingStories03_task-listeningActive_run-07_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-07_desc-preproc-audio-audiobook_1_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_envelope.npy,sub-040_ses-varyingStories03_task-listeningActive_run-07_eeg.bdf.gz,sub-040,ses-varyingStories03,audiobook_1,PASS_VIRTUAL_INITIAL_QC,59958,138,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-040_ses-varyingStories03_task-listeningActive_run-08_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-040/ses-varyingStories03/sub-040_ses-varyingStories03_task-listeningActive_run-08_desc-preproc-audio-podcast_12_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_12_envelope.npy,sub-040_ses-varyingStories03_task-listeningActive_run-08_eeg.bdf.gz,sub-040,ses-varyingStories03,podcast_12,PASS_VIRTUAL_INITIAL_QC,67339,181,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-041_ses-varyingStories03_task-listeningActive_run-01_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-041/ses-varyingStories03/sub-041_ses-varyingStories03_task-listeningActive_run-01_desc-preproc-audio-podcast_12_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_12_envelope.npy,sub-041_ses-varyingStories03_task-listeningActive_run-01_eeg.bdf.gz,sub-041,ses-varyingStories03,podcast_12,PASS_VIRTUAL_INITIAL_QC,67339,181,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-041_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-041/ses-varyingStories03/sub-041_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-podcast_11_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_11_envelope.npy,sub-041_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,sub-041,ses-varyingStories03,podcast_11,PASS_VIRTUAL_INITIAL_QC,57601,127,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
sub-041_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-041/ses-varyingStories03/sub-041_ses-varyingStories03_task-listeningActive_run-04_desc-preproc-audio-podcast_9_eeg.npy,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_9_envelope.npy,sub-041_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,sub-041,ses-varyingStories03,podcast_9,PASS_VIRTUAL_INITIAL_QC,76251,165,0,WITHIN_3S_ADVISORY,64,PUBLISHER_CONSUMPTION_CONTRACT,0,1,UNASSIGNED,0,0,0.0,UNKNOWN,UNKNOWN,
