path,shape,dtype,samples,channels,nonfinite,flat_channels,role,source_recording,story,paired_feature_path,paired_samples,sample_count_difference,sampling_rate_hz,channel_names,units,status,reason,scan
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-022/ses-shortstories01/sub-022_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_2_2_eeg.npy,"(64, 50752)",float64,50752,64,0,0,EEG,sub-022_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,audiobook_2_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,48747,2005,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-022/ses-shortstories01/sub-022_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_4_eeg.npy,"(64, 52224)",float64,52224,64,0,0,EEG,sub-022_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,audiobook_4,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_4_envelope.npy,52060,164,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_4_eeg.npy,"(64, 52224)",float64,52224,64,0,0,EEG,sub-023_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,audiobook_4,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_4_envelope.npy,52060,164,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_1_shifted_eeg.npy,"(64, 29440)",float64,29440,64,0,0,EEG,sub-023_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,audiobook_1_1_shifted,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_1_shifted_envelope.npy,29275,165,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_2_eeg.npy,"(64, 26944)",float64,26944,64,0,0,EEG,sub-023_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,audiobook_1_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_1_2_envelope.npy,26796,148,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_1_eeg.npy,"(64, 50752)",float64,50752,64,0,0,EEG,sub-023_ses-shortstories01_task-listeningActive_run-09_eeg.bdf.gz,audiobook_2_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,50619,133,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,"(64, 50752)",float64,50752,64,0,0,EEG,sub-023_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,audiobook_2_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,48747,2005,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_1_eeg.npy,"(64, 50752)",float64,50752,64,0,0,EEG,sub-024_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,audiobook_2_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,50619,133,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_2_2_eeg.npy,"(64, 50752)",float64,50752,64,0,0,EEG,sub-024_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,audiobook_2_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,48747,2005,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-025/ses-shortstories01/sub-025_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_2_1_eeg.npy,"(64, 50752)",float64,50752,64,0,0,EEG,sub-025_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,audiobook_2_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,50619,133,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-025/ses-shortstories01/sub-025_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_2_eeg.npy,"(64, 50752)",float64,50752,64,0,0,EEG,sub-025_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,audiobook_2_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,48747,2005,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-026/ses-shortstories01/sub-026_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_4_eeg.npy,"(64, 52224)",float64,52224,64,0,0,EEG,sub-026_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,audiobook_4,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_4_envelope.npy,52060,164,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-026/ses-shortstories01/sub-026_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_1_eeg.npy,"(64, 50752)",float64,50752,64,0,0,EEG,sub-026_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,audiobook_2_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_1_envelope.npy,50619,133,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-026/ses-shortstories01/sub-026_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_2_2_eeg.npy,"(64, 50752)",float64,50752,64,0,0,EEG,sub-026_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,audiobook_2_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_2_2_envelope.npy,48747,2005,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-027/ses-varyingStories01/sub-027_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_7_1_eeg.npy,"(64, 15872)",float64,15872,64,0,0,EEG,sub-027_ses-varyingStories01_task-listeningActive_run-04_eeg.bdf.gz,audiobook_7_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_1_envelope.npy,15727,145,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-027/ses-varyingStories01/sub-027_ses-varyingStories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_7_2_eeg.npy,"(64, 15616)",float64,15616,64,0,0,EEG,sub-027_ses-varyingStories01_task-listeningActive_run-05_eeg.bdf.gz,audiobook_7_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_2_envelope.npy,15480,136,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-027/ses-varyingStories01/sub-027_ses-varyingStories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_7_3_eeg.npy,"(64, 15232)",float64,15232,64,0,0,EEG,sub-027_ses-varyingStories01_task-listeningActive_run-06_eeg.bdf.gz,audiobook_7_3,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_3_envelope.npy,15072,160,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-027/ses-varyingStories01/sub-027_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_7_4_eeg.npy,"(64, 21056)",float64,21056,64,0,0,EEG,sub-027_ses-varyingStories01_task-listeningActive_run-07_eeg.bdf.gz,audiobook_7_4,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_4_envelope.npy,20897,159,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-027/ses-varyingStories01/sub-027_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_5_eeg.npy,"(64, 7808)",float64,7808,64,0,0,EEG,sub-027_ses-varyingStories01_task-listeningActive_run-08_eeg.bdf.gz,audiobook_7_5,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_5_envelope.npy,7642,166,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-027/ses-varyingStories01/sub-027_ses-varyingStories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_7_6_eeg.npy,"(64, 7936)",float64,7936,64,0,0,EEG,sub-027_ses-varyingStories01_task-listeningActive_run-09_eeg.bdf.gz,audiobook_7_6,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_6_envelope.npy,7746,190,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-027/ses-varyingStories01/sub-027_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-podcast_3_eeg.npy,"(64, 46720)",float64,46720,64,0,0,EEG,sub-027_ses-varyingStories01_task-listeningActive_run-13_eeg.bdf.gz,podcast_3,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_3_envelope.npy,46544,176,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_7_1_eeg.npy,"(64, 15872)",float64,15872,64,0,0,EEG,sub-028_ses-varyingStories01_task-listeningActive_run-04_eeg.bdf.gz,audiobook_7_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_1_envelope.npy,15727,145,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_7_2_eeg.npy,"(64, 15616)",float64,15616,64,0,0,EEG,sub-028_ses-varyingStories01_task-listeningActive_run-05_eeg.bdf.gz,audiobook_7_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_2_envelope.npy,15480,136,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_7_3_eeg.npy,"(64, 15232)",float64,15232,64,0,0,EEG,sub-028_ses-varyingStories01_task-listeningActive_run-06_eeg.bdf.gz,audiobook_7_3,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_3_envelope.npy,15072,160,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_7_4_eeg.npy,"(64, 21056)",float64,21056,64,0,0,EEG,sub-028_ses-varyingStories01_task-listeningActive_run-07_eeg.bdf.gz,audiobook_7_4,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_4_envelope.npy,20897,159,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_5_eeg.npy,"(64, 7808)",float64,7808,64,0,0,EEG,sub-028_ses-varyingStories01_task-listeningActive_run-08_eeg.bdf.gz,audiobook_7_5,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_5_envelope.npy,7642,166,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_7_6_eeg.npy,"(64, 7936)",float64,7936,64,0,0,EEG,sub-028_ses-varyingStories01_task-listeningActive_run-09_eeg.bdf.gz,audiobook_7_6,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_6_envelope.npy,7746,190,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-028/ses-varyingStories01/sub-028_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-podcast_3_eeg.npy,"(64, 46720)",float64,46720,64,0,0,EEG,sub-028_ses-varyingStories01_task-listeningActive_run-11_eeg.bdf.gz,podcast_3,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_3_envelope.npy,46544,176,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-01_desc-preproc-audio-podcast_3_eeg.npy,"(64, 46720)",float64,46720,64,0,0,EEG,sub-029_ses-varyingStories01_task-listeningActive_run-01_eeg.bdf.gz,podcast_3,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/podcast_3_envelope.npy,46544,176,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_7_1_eeg.npy,"(64, 15872)",float64,15872,64,0,0,EEG,sub-029_ses-varyingStories01_task-listeningActive_run-08_eeg.bdf.gz,audiobook_7_1,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_1_envelope.npy,15727,145,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_7_2_eeg.npy,"(64, 15616)",float64,15616,64,0,0,EEG,sub-029_ses-varyingStories01_task-listeningActive_run-09_eeg.bdf.gz,audiobook_7_2,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_2_envelope.npy,15480,136,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_7_3_eeg.npy,"(64, 15232)",float64,15232,64,0,0,EEG,sub-029_ses-varyingStories01_task-listeningActive_run-10_eeg.bdf.gz,audiobook_7_3,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_3_envelope.npy,15072,160,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_7_4_eeg.npy,"(64, 21056)",float64,21056,64,0,0,EEG,sub-029_ses-varyingStories01_task-listeningActive_run-11_eeg.bdf.gz,audiobook_7_4,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_4_envelope.npy,20897,159,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-12_desc-preproc-audio-audiobook_7_5_eeg.npy,"(64, 7808)",float64,7808,64,0,0,EEG,sub-029_ses-varyingStories01_task-listeningActive_run-12_eeg.bdf.gz,audiobook_7_5,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_5_envelope.npy,7642,166,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-029/ses-varyingStories01/sub-029_ses-varyingStories01_task-listeningActive_run-13_desc-preproc-audio-audiobook_7_6_eeg.npy,"(64, 7936)",float64,7936,64,0,0,EEG,sub-029_ses-varyingStories01_task-listeningActive_run-13_eeg.bdf.gz,audiobook_7_6,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_stimuli/audiobook_7_6_envelope.npy,7746,190,64_PUBLISHER_PIPELINE_NOT_PER_FILE_VERIFIED,UNKNOWN_NPY_HAS_NO_NAMES,UNKNOWN_NPY_HAS_NO_UNITS,HOLD,PAIR_LENGTH_MISMATCH,ALL_SAMPLES
