dataset,version,file_id,relative_path,bytes,restricted,content_type,source_url
SparrKULee,3.1,39286,sub-035/ses-varyingStories02/eeg/sub-035_ses-varyingStories02_task-listeningActive_run-08_eeg.bdf.gz,155041393,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39286
SparrKULee,3.1,137030,sub-035/ses-varyingStories02/eeg/sub-035_ses-varyingStories02_task-listeningActive_run-08_events.tsv,177,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/137030
SparrKULee,3.1,39435,sub-035/ses-varyingStories02/eeg/sub-035_ses-varyingStories02_task-listeningActive_run-08_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39435
SparrKULee,3.1,39234,sub-036/ses-varyingStories02/remarks/sub-036_ses-varyingStories02_remarks.txt,101,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/39234
SparrKULee,3.1,39571,sub-036/ses-varyingStories02/beh/sub-036_ses-varyingStories02_task-audiogram_beh.tsv,418,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39571
SparrKULee,3.1,39497,sub-036/ses-varyingStories02/beh/sub-036_ses-varyingStories02_task-listeningActive_run-01_beh.apr,16412,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39497
SparrKULee,3.1,136715,derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-01_desc-preproc-audio-podcast_10_eeg.npy,27459712,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136715
SparrKULee,3.1,39422,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-01_eeg.apr,3324,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39422
SparrKULee,3.1,39256,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-01_eeg.bdf.gz,142498807,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39256
SparrKULee,3.1,137003,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-01_events.tsv,180,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/137003
SparrKULee,3.1,39275,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-01_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39275
SparrKULee,3.1,39243,sub-036/ses-varyingStories02/beh/sub-036_ses-varyingStories02_task-listeningActive_run-02_beh.apr,16451,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39243
SparrKULee,3.1,136714,derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-02_desc-preproc-audio-audiobook_8_1_eeg.npy,24576128,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136714
SparrKULee,3.1,39530,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-02_eeg.apr,3300,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39530
SparrKULee,3.1,39593,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-02_eeg.bdf.gz,118138096,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39593
SparrKULee,3.1,137007,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-02_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/137007
SparrKULee,3.1,39353,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-02_stimulation.tsv,105,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39353
SparrKULee,3.1,39259,sub-036/ses-varyingStories02/beh/sub-036_ses-varyingStories02_task-listeningActive_run-03_beh.apr,16381,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39259
SparrKULee,3.1,136711,derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-03_desc-preproc-audio-audiobook_8_2_eeg.npy,25624704,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136711
SparrKULee,3.1,39458,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-03_eeg.apr,3242,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39458
SparrKULee,3.1,39468,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-03_eeg.bdf.gz,130798404,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39468
SparrKULee,3.1,137005,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-03_events.tsv,188,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/137005
SparrKULee,3.1,39248,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-03_stimulation.tsv,105,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39248
SparrKULee,3.1,136716,derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_eeg.npy,30769280,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136716
SparrKULee,3.1,39335,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-04_eeg.apr,3300,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39335
SparrKULee,3.1,39235,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-04_eeg.bdf.gz,147911779,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39235
SparrKULee,3.1,137004,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-04_events.tsv,183,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/137004
SparrKULee,3.1,39368,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-04_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39368
SparrKULee,3.1,136718,derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-05_desc-preproc-audio-podcast_6_eeg.npy,27754624,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136718
SparrKULee,3.1,39280,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-05_eeg.apr,3299,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39280
SparrKULee,3.1,39401,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-05_eeg.bdf.gz,138323531,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39401
SparrKULee,3.1,137006,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-05_events.tsv,178,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/137006
SparrKULee,3.1,39519,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-05_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39519
SparrKULee,3.1,136717,derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-06_desc-preproc-audio-podcast_8_eeg.npy,33292416,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136717
SparrKULee,3.1,39264,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-06_eeg.apr,3303,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39264
SparrKULee,3.1,39317,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-06_eeg.bdf.gz,169736998,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39317
SparrKULee,3.1,137002,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-06_events.tsv,178,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/137002
SparrKULee,3.1,39351,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-06_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39351
SparrKULee,3.1,136712,derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-07_desc-preproc-audio-podcast_5_eeg.npy,32702592,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136712
SparrKULee,3.1,39576,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-07_eeg.apr,3312,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39576
SparrKULee,3.1,39567,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-07_eeg.bdf.gz,173867308,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39567
SparrKULee,3.1,137008,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-07_events.tsv,177,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/137008
SparrKULee,3.1,39395,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-07_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39395
SparrKULee,3.1,136713,derivatives/preprocessed_eeg/sub-036/ses-varyingStories02/sub-036_ses-varyingStories02_task-listeningActive_run-09_desc-preproc-audio-podcast_7_eeg.npy,32374912,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136713
SparrKULee,3.1,39535,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-09_eeg.apr,3367,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39535
SparrKULee,3.1,39479,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-09_eeg.bdf.gz,156912771,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39479
SparrKULee,3.1,137009,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-09_events.tsv,178,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/137009
SparrKULee,3.1,39278,sub-036/ses-varyingStories02/eeg/sub-036_ses-varyingStories02_task-listeningActive_run-09_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39278
SparrKULee,3.1,39481,sub-037/ses-varyingStories03/beh/sub-037_ses-varyingStories03_task-audiogram_beh.tsv,442,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39481
SparrKULee,3.1,39536,sub-037/ses-varyingStories03/beh/sub-037_ses-varyingStories03_task-listeningActive_run-01_beh.apr,16452,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39536
SparrKULee,3.1,136136,derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-01_desc-preproc-audio-audiobook_9_1_eeg.npy,21266560,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136136
SparrKULee,3.1,39246,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-01_eeg.apr,3369,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39246
SparrKULee,3.1,39279,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-01_eeg.bdf.gz,113478423,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39279
SparrKULee,3.1,135645,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-01_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135645
SparrKULee,3.1,39495,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-01_stimulation.tsv,105,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39495
SparrKULee,3.1,39526,sub-037/ses-varyingStories03/beh/sub-037_ses-varyingStories03_task-listeningActive_run-02_beh.apr,16329,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39526
SparrKULee,3.1,136137,derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-02_desc-preproc-audio-audiobook_9_2_eeg.npy,28934272,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136137
SparrKULee,3.1,39366,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-02_eeg.apr,3271,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39366
SparrKULee,3.1,39283,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-02_eeg.bdf.gz,136667414,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39283
SparrKULee,3.1,135643,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-02_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135643
SparrKULee,3.1,39460,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-02_stimulation.tsv,105,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39460
SparrKULee,3.1,39459,sub-037/ses-varyingStories03/beh/sub-037_ses-varyingStories03_task-listeningActive_run-03_beh.apr,16282,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39459
SparrKULee,3.1,136134,derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-podcast_10_eeg.npy,27459712,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136134
SparrKULee,3.1,39421,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-03_eeg.apr,3346,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39421
SparrKULee,3.1,39378,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,133013006,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39378
SparrKULee,3.1,135644,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-03_events.tsv,180,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135644
SparrKULee,3.1,39550,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-03_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39550
SparrKULee,3.1,136135,derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-04_desc-preproc-audio-podcast_9_eeg.npy,39125120,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136135
SparrKULee,3.1,39592,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-04_eeg.apr,3364,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39592
SparrKULee,3.1,39471,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,209780692,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39471
SparrKULee,3.1,135646,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-04_events.tsv,178,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135646
SparrKULee,3.1,39551,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-04_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39551
SparrKULee,3.1,136132,derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-06_desc-preproc-audio-podcast_12_eeg.npy,34570368,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136132
SparrKULee,3.1,39430,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-06_eeg.apr,3295,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39430
SparrKULee,3.1,39594,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-06_eeg.bdf.gz,164017253,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39594
SparrKULee,3.1,135647,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-06_events.tsv,182,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135647
SparrKULee,3.1,39466,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-06_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39466
SparrKULee,3.1,136138,derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-07_desc-preproc-audio-audiobook_1_eeg.npy,30769280,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136138
SparrKULee,3.1,39514,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-07_eeg.apr,3269,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39514
SparrKULee,3.1,39545,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-07_eeg.bdf.gz,146640223,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39545
SparrKULee,3.1,135649,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-07_events.tsv,183,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135649
SparrKULee,3.1,39389,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-07_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39389
SparrKULee,3.1,136133,derivatives/preprocessed_eeg/sub-037/ses-varyingStories03/sub-037_ses-varyingStories03_task-listeningActive_run-08_desc-preproc-audio-podcast_11_eeg.npy,29556864,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136133
SparrKULee,3.1,39379,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-08_eeg.apr,3326,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39379
SparrKULee,3.1,39575,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-08_eeg.bdf.gz,170589450,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39575
SparrKULee,3.1,135648,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-08_events.tsv,180,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135648
SparrKULee,3.1,39409,sub-037/ses-varyingStories03/eeg/sub-037_ses-varyingStories03_task-listeningActive_run-08_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39409
SparrKULee,3.1,39480,sub-038/ses-varyingStories03/beh/sub-038_ses-varyingStories03_task-audiogram_beh.tsv,416,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39480
SparrKULee,3.1,39566,sub-038/ses-varyingStories03/beh/sub-038_ses-varyingStories03_task-listeningActive_run-01_beh.apr,16517,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39566
SparrKULee,3.1,39562,sub-038/ses-varyingStories03/beh/sub-038_ses-varyingStories03_task-listeningActive_run-02_beh.apr,16617,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39562
SparrKULee,3.1,39591,sub-038/ses-varyingStories03/beh/sub-038_ses-varyingStories03_task-listeningActive_run-03_beh.apr,16581,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39591
SparrKULee,3.1,136634,derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-03_desc-preproc-audio-audiobook_9_1_eeg.npy,21266560,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136634
SparrKULee,3.1,39269,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-03_eeg.apr,3336,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39269
SparrKULee,3.1,39473,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-03_eeg.bdf.gz,104942035,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39473
SparrKULee,3.1,136908,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-03_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136908
SparrKULee,3.1,39552,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-03_stimulation.tsv,105,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39552
SparrKULee,3.1,136630,derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-04_desc-preproc-audio-audiobook_9_2_eeg.npy,28934272,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136630
SparrKULee,3.1,39441,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-04_eeg.apr,3335,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39441
SparrKULee,3.1,39247,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-04_eeg.bdf.gz,142337857,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39247
SparrKULee,3.1,136910,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-04_events.tsv,190,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136910
SparrKULee,3.1,39336,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-04_stimulation.tsv,105,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39336
SparrKULee,3.1,136631,derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-05_desc-preproc-audio-podcast_11_eeg.npy,29556864,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136631
SparrKULee,3.1,39342,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-05_eeg.apr,3285,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39342
SparrKULee,3.1,39237,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-05_eeg.bdf.gz,144598949,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39237
SparrKULee,3.1,136914,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-05_events.tsv,180,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136914
SparrKULee,3.1,39253,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-05_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39253
SparrKULee,3.1,136633,derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-06_desc-preproc-audio-audiobook_1_eeg.npy,30769280,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136633
SparrKULee,3.1,39590,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-06_eeg.apr,3313,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39590
SparrKULee,3.1,39268,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-06_eeg.bdf.gz,146579640,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39268
SparrKULee,3.1,136912,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-06_events.tsv,183,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136912
SparrKULee,3.1,39477,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-06_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39477
SparrKULee,3.1,136635,derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-07_desc-preproc-audio-podcast_12_eeg.npy,34570368,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136635
SparrKULee,3.1,39344,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-07_eeg.apr,3272,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39344
SparrKULee,3.1,39563,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-07_eeg.bdf.gz,167285671,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39563
SparrKULee,3.1,136909,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-07_events.tsv,181,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136909
SparrKULee,3.1,39544,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-07_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39544
SparrKULee,3.1,136629,derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-08_desc-preproc-audio-podcast_10_eeg.npy,27459712,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136629
SparrKULee,3.1,39538,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-08_eeg.apr,3282,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39538
SparrKULee,3.1,39527,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-08_eeg.bdf.gz,133013373,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39527
SparrKULee,3.1,136913,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-08_events.tsv,180,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136913
SparrKULee,3.1,39588,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-08_stimulation.tsv,102,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39588
SparrKULee,3.1,136632,derivatives/preprocessed_eeg/sub-038/ses-varyingStories03/sub-038_ses-varyingStories03_task-listeningActive_run-09_desc-preproc-audio-podcast_9_eeg.npy,39125120,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136632
SparrKULee,3.1,39251,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-09_eeg.apr,3314,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39251
SparrKULee,3.1,39463,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-09_eeg.bdf.gz,190808880,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39463
SparrKULee,3.1,136911,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-09_events.tsv,178,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136911
SparrKULee,3.1,39322,sub-038/ses-varyingStories03/eeg/sub-038_ses-varyingStories03_task-listeningActive_run-09_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39322
SparrKULee,3.1,39346,sub-039/ses-varyingStories03/beh/sub-039_ses-varyingStories03_task-audiogram_beh.tsv,367,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39346
