dataset,version,file_id,relative_path,bytes,restricted,content_type,source_url,actual_bytes,partial_bytes,download_state,format_readability,decoded_format,quality_status,error,source_object_exclusion
SparrKULee,3.1,39132,sub-023/ses-shortstories01/beh/sub-023_ses-shortstories01_task-audiogram_beh.tsv,357,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39132,357,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38991,sub-023/ses-shortstories01/beh/sub-023_ses-shortstories01_task-listeningActive_run-01_beh.apr,17307,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38991,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136709,derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_6_1_eeg.npy,27361408,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136709,27361408,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39000,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-01_eeg.apr,3174,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39000,3174,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39090,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,126779820,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39090,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136990,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-01_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136990,189,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38875,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-01_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/38875,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38786,sub-023/ses-shortstories01/beh/sub-023_ses-shortstories01_task-listeningActive_run-02_beh.apr,17326,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38786,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,137174,derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_6_2_eeg.npy,27361408,False,application/octet-stream,https://rdr.kuleuven.be/api/access/datafile/137174,27361408,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39068,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-02_eeg.apr,3172,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39068,3172,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39022,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,128100853,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39022,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,137001,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-02_events.tsv,188,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/137001,188,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38763,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-02_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/38763,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38713,sub-023/ses-shortstories01/beh/sub-023_ses-shortstories01_task-listeningActive_run-03_beh.apr,17409,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38713,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136710,derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-03_desc-preproc-audio-audiobook_4_eeg.npy,26738816,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136710,26738816,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39126,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-03_eeg.apr,3163,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39126,3163,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38938,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,124752449,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/38938,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136989,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-03_events.tsv,184,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136989,184,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38970,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-03_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/38970,101,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136701,derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_1_1_shifted_eeg.npy,15073408,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136701,15073408,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38778,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-04_eeg.apr,3477,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38778,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39030,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,71460539,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39030,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,137000,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-04_events.tsv,170,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/137000,170,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39034,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-04_stimulation.tsv,111,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39034,111,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136702,derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_1_2_eeg.npy,13795456,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136702,13795456,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38953,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-05_eeg.apr,3461,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38953,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38830,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,63939122,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/38830,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136993,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-05_events.tsv,163,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136993,163,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38803,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-05_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/38803,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136705,derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_5_1_eeg.npy,29786240,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136705,29786240,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39228,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-06_eeg.apr,3205,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39228,3205,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38748,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,139136350,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/38748,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136997,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-06_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136997,189,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39044,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-06_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39044,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136704,derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_5_2_eeg.npy,29884544,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136704,29884544,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39065,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-07_eeg.apr,3217,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39065,3217,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38872,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,139939229,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/38872,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136998,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-07_events.tsv,188,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136998,188,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39205,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-07_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39205,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136708,derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_5_3_eeg.npy,31293568,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136708,31293568,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38794,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-08_eeg.apr,3265,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38794,3265,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38775,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-08_eeg.bdf.gz,146345444,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/38775,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136991,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-08_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136991,189,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38805,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-08_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/38805,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136707,derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_1_eeg.npy,25985152,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136707,25985152,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38903,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-09_eeg.apr,3188,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38903,3188,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39081,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-09_eeg.bdf.gz,122085007,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39081,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136995,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-09_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136995,189,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39207,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-09_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39207,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136706,derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,25985152,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136706,25985152,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39038,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-10_eeg.apr,3199,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39038,3199,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38721,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,121127050,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/38721,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136999,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-10_events.tsv,189,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136999,189,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39163,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-10_stimulation.tsv,103,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39163,103,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136703,derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-11_desc-preproc-audio-audiobook_3_eeg.npy,31621248,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136703,31621248,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39215,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-11_eeg.apr,3160,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39215,3160,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38715,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-11_eeg.bdf.gz,146820333,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/38715,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136996,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-11_events.tsv,183,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136996,183,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38971,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-listeningActive_run-11_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/38971,101,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38776,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-restingState_run-01_eeg.apr,2248,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38776,2248,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38945,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-restingState_run-01_eeg.bdf.gz,20813302,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/38945,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136994,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-restingState_run-01_events.tsv,131,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136994,131,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39171,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-restingState_run-01_stimulation.tsv,100,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39171,100,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38724,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-restingState_run-02_eeg.apr,2247,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38724,2247,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38863,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-restingState_run-02_eeg.bdf.gz,20593728,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/38863,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136992,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-restingState_run-02_events.tsv,131,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/136992,131,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38952,sub-023/ses-shortstories01/eeg/sub-023_ses-shortstories01_task-restingState_run-02_stimulation.tsv,99,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/38952,99,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38885,sub-024/ses-shortstories01/beh/sub-024_ses-shortstories01_task-audiogram_beh.tsv,355,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/38885,355,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39016,sub-024/ses-shortstories01/beh/sub-024_ses-shortstories01_task-listeningActive_run-01_beh.apr,17144,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39016,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136128,derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-01_desc-preproc-audio-audiobook_3_eeg.npy,31621248,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136128,31621248,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39122,sub-024/ses-shortstories01/eeg/sub-024_ses-shortstories01_task-listeningActive_run-01_eeg.apr,3205,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39122,3205,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38871,sub-024/ses-shortstories01/eeg/sub-024_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,144571108,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/38871,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135637,sub-024/ses-shortstories01/eeg/sub-024_ses-shortstories01_task-listeningActive_run-01_events.tsv,183,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135637,183,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39099,sub-024/ses-shortstories01/eeg/sub-024_ses-shortstories01_task-listeningActive_run-01_stimulation.tsv,101,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/39099,101,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39139,sub-024/ses-shortstories01/beh/sub-024_ses-shortstories01_task-listeningActive_run-02_beh.apr,17267,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/39139,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,136127,derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_4_eeg.npy,26738816,False,text/plain,https://rdr.kuleuven.be/api/access/datafile/136127,26738816,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,NPY,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,38957,sub-024/ses-shortstories01/eeg/sub-024_ses-shortstories01_task-listeningActive_run-02_eeg.apr,3157,False,application/vnd.lotus-approach,https://rdr.kuleuven.be/api/access/datafile/38957,3157,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,XML,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,39157,sub-024/ses-shortstories01/eeg/sub-024_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,123037334,False,application/gzip,https://rdr.kuleuven.be/api/access/datafile/39157,0,0,MISSING,NOT_CHECKED,UNKNOWN,SEE_DEDICATED_QC_OR_UNKNOWN,,False
SparrKULee,3.1,135639,sub-024/ses-shortstories01/eeg/sub-024_ses-shortstories01_task-listeningActive_run-02_events.tsv,183,False,text/tsv,https://rdr.kuleuven.be/api/access/datafile/135639,183,0,DOWNLOADED_SIZE_MATCH,PASS_FORMAT_READABILITY,TSV,SEE_DEDICATED_QC_OR_UNKNOWN,,False
