source_npz_gzip,expanded_server_path,role,sample_rate_hz,samples,duration_s,status,data_dict_comparison,max_abs_difference,error
stimuli/eeg/t_podcast_3.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_3.npz,TRIGGER,48000.0,34907952,727.249,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_30.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_30.npz,TRIGGER,48000.0,46706661,973.0554375,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_31.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_31.npz,TRIGGER,48000.0,42592828,887.3505833333334,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_32.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_32.npz,TRIGGER,48000.0,45296745,943.6821875,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_33.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_33.npz,TRIGGER,48000.0,34105344,710.528,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_34.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_34.npz,TRIGGER,48000.0,46215168,962.816,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_35.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_35.npz,TRIGGER,48000.0,44936186,936.1705416666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_36.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_36.npz,TRIGGER,48000.0,44333210,923.6085416666666,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_37.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_37.npz,TRIGGER,48000.0,41017400,854.5291666666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_4.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_4.npz,TRIGGER,48000.0,47403259,987.5678958333333,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_5.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_5.npz,TRIGGER,48000.0,47775522,995.323375,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_6.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_6.npz,TRIGGER,48000.0,40547328,844.736,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_7.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_7.npz,TRIGGER,48000.0,47282330,985.0485416666667,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_8.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_8.npz,TRIGGER,48000.0,48628716,1013.09825,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/t_podcast_9.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/t_podcast_9.npz,TRIGGER,48000.0,57187962,1191.415875,PASS_RAW_NPZ_METADATA,NOT_APPLICABLE,UNKNOWN,
stimuli/eeg/triggers.npz.gz,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_format_qc_20260919_v1/expanded_archives/triggers.npz,AUDIO,48000.0,6252000,130.25,PASS_RAW_NPZ_METADATA,NO_MATCHING_PUBLISHED_DATA_DICT,UNKNOWN,
