segment_id,participant_id,session_id,recording_id,event_file,segment_index,stimulus_id,stimulus_role,speaker_id,language,language_source,block_id,analysis_eligible,exclusion_reason,event_count,event_onset_seconds,event_offset_seconds,audio_onset_seconds,audio_offset_seconds,event_template_alignment,alignment_offset_spread_seconds,template_end_seconds,audio_timeline_margin_seconds,audio_file,audio_source_status,audio_bytes,audio_modified_at_utc,audio_sample_rate_hz,audio_channels,audio_frames,audio_duration_seconds,sample_id,subject_id,start_sec,end_sec,split
sub-SD018_ses-01_task-PassiveListen__seg-009,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,9,s4002b-ex01,PASSAGE,s4002b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,390,327.808443524,361.821090524,327.708443524,362.33994012263946,PASS,5.684341886080802e-14,34.112646999999996,0.5188495986394628,stimuli/excerpts/Block 1/s4002b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3054542,2023-08-18T13:23:51+00:00,44100,1,1527249,34.63149659863946,sub-SD018_ses-01_task-PassiveListen__seg-009,sub-SD018,327.708443524,362.33994012263946,train
sub-SD018_ses-01_task-PassiveListen__seg-012,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,12,s1901b-ex01,PASSAGE,s1901b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,406,432.38335324,469.22880924000003,432.28335324,469.67097228761907,PASS,1.1368683772161603e-13,36.945456000000014,0.442163047619033,stimuli/excerpts/Block 1/s1901b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3297632,2023-08-18T13:23:49+00:00,44100,1,1648794,37.38761904761905,sub-SD018_ses-01_task-PassiveListen__seg-012,sub-SD018,432.28335324,469.67097228761907,train
sub-SD018_ses-01_task-PassiveListen__seg-013,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,13,s1401a-ex01,PASSAGE,s1401a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,415,761.040380142,795.806131142,760.940380142,796.2245071261269,PASS,1.1368683772161603e-13,34.86575099999998,0.41837598412700316,stimuli/excerpts/Block 1/s1401a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3112104,2023-08-18T13:23:49+00:00,44100,1,1556030,35.284126984126985,sub-SD018_ses-01_task-PassiveListen__seg-013,sub-SD018,760.940380142,796.2245071261269,train
sub-SD018_ses-01_task-PassiveListen__seg-014,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,14,s1303a-ex01,PASSAGE,s1303a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,311,805.583924769,839.126432769,805.4839247689999,839.6998658120839,PASS,1.1368683772161603e-13,33.64250799999997,0.5734330430839307,stimuli/excerpts/Block 1/s1303a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3017890,2023-08-18T13:23:48+00:00,44100,1,1508923,34.2159410430839,sub-SD018_ses-01_task-PassiveListen__seg-014,sub-SD018,805.4839247689999,839.6998658120839,train
sub-SD018_ses-01_task-PassiveListen__seg-017,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,17,s3301a-ex01,PASSAGE,s3301a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,255,959.710231307,984.547695307,959.610231307,985.1943582911271,PASS,2.2737367544323206e-13,24.937463999999952,0.6466629841270333,stimuli/excerpts/Block 2/s3301a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2256564,2023-08-18T13:23:54+00:00,44100,1,1128260,25.584126984126986,sub-SD018_ses-01_task-PassiveListen__seg-017,sub-SD018,959.610231307,985.1943582911271,train
sub-SD018_ses-01_task-PassiveListen__seg-018,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,18,s3903b-ex01,PASSAGE,s3903b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,301,994.206438447,1019.931764447,994.106438447,1020.359386292805,PASS,1.1368683772161603e-13,25.825326000000008,0.42762184580498186,stimuli/excerpts/Block 2/s3903b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2315554,2023-08-18T13:23:54+00:00,44100,1,1157755,26.25294784580499,sub-SD018_ses-01_task-PassiveListen__seg-018,sub-SD018,994.106438447,1020.359386292805,train
sub-SD018_ses-01_task-PassiveListen__seg-019,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,19,s2202b-ex02,PASSAGE,s2202b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,444,1029.15550674,1083.08439274,1029.05550674,1083.5828763545126,PASS,4.547473508864641e-13,54.02888599999992,0.4984836145125513,stimuli/excerpts/Block 2/s2202b-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,4809358,2023-08-18T13:23:53+00:00,44100,1,2404657,54.52736961451247,sub-SD018_ses-01_task-PassiveListen__seg-019,sub-SD018,1029.05550674,1083.5828763545126,train
sub-SD018_ses-01_task-PassiveListen__seg-020,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,20,s4003b-ex01,PASSAGE,s4003b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,305,1096.86305989,1121.7843718899999,1096.76305989,1122.1570054682313,PASS,4.547473508864641e-13,25.021312,0.37263357823129084,stimuli/excerpts/Block 2/s4003b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2239790,2023-08-18T13:23:55+00:00,44100,1,1119873,25.393945578231293,sub-SD018_ses-01_task-PassiveListen__seg-020,sub-SD018,1096.76305989,1122.1570054682313,train
sub-SD018_ses-01_task-PassiveListen__seg-021,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,21,s1201a-ex01,PASSAGE,s1201a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,437,1134.67179837,1168.23504037,1134.57179837,1169.12873714551,PASS,2.2737367544323206e-13,33.66324200000006,0.8936967755101435,stimuli/excerpts/Block 2/s1201a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3047966,2023-08-18T13:23:52+00:00,44100,1,1523961,34.556938775510204,sub-SD018_ses-01_task-PassiveListen__seg-021,sub-SD018,1134.57179837,1169.12873714551,train
sub-SD018_ses-01_task-PassiveListen__seg-022,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,22,s3602b-ex02,PASSAGE,s3602b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,288,1177.28243335,1209.4173343500001,1177.18243335,1210.0814356175738,PASS,2.2737367544323206e-13,32.23490099999999,0.664101267573713,stimuli/excerpts/Block 2/s3602b-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,2901736,2023-08-18T13:23:54+00:00,44100,1,1450846,32.8990022675737,sub-SD018_ses-01_task-PassiveListen__seg-022,sub-SD018,1177.18243335,1210.0814356175738,train
sub-SD018_ses-01_task-PassiveListen__seg-023,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,23,s2102a-ex02,PASSAGE,s2102a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,373,1224.09737332,1259.94106932,1223.99737332,1260.3648109617234,PASS,2.2737367544323206e-13,35.943696000000024,0.42374164172333195,stimuli/excerpts/Block 2/s2102a-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,3207652,2023-08-18T13:23:53+00:00,44100,1,1603804,36.367437641723356,sub-SD018_ses-01_task-PassiveListen__seg-023,sub-SD018,1223.99737332,1260.3648109617234,train
sub-SD018_ses-01_task-PassiveListen__seg-024,sub-SD018,ses-01,sub-SD018_ses-01_task-PassiveListen,sub-SD018/ses-01/sub-SD018_ses-01_task-PassiveListen_events.tsv,24,s0703b-ex01,PASSAGE,s0703b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,419,1267.95327377,1306.46455877,1267.85327377,1306.887967647551,PASS,4.547473508864641e-13,38.611285,0.42340887755101875,stimuli/excerpts/Block 2/s0703b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3442904,2023-08-18T13:23:52+00:00,44100,1,1721430,39.03469387755102,sub-SD018_ses-01_task-PassiveListen__seg-024,sub-SD018,1267.85327377,1306.887967647551,train
sub-SD019_ses-01_task-PassiveListen__seg-005,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,5,s3602b-ex01,PASSAGE,s3602b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,318,80.0514259224,114.9572859224,79.95142592239998,115.55979326933875,PASS,1.8474111129762605e-13,35.00586000000008,0.602507346938701,stimuli/excerpts/Block 1/s3602b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3140702,2023-08-18T13:23:50+00:00,44100,1,1570329,35.60836734693878,sub-SD019_ses-01_task-PassiveListen__seg-005,sub-SD019,79.95142592239998,115.55979326933875,train
sub-SD019_ses-01_task-PassiveListen__seg-006,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,6,s1303a-ex01,PASSAGE,s1303a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,311,125.064789018,158.607297018,124.964789018,159.18073006108392,PASS,9.947598300641403e-14,33.64250799999997,0.5734330430839307,stimuli/excerpts/Block 1/s1303a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3017890,2023-08-18T13:23:48+00:00,44100,1,1508923,34.2159410430839,sub-SD019_ses-01_task-PassiveListen__seg-006,sub-SD019,124.964789018,159.18073006108392,train
sub-SD019_ses-01_task-PassiveListen__seg-007,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,7,s1401a-ex01,PASSAGE,s1401a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,415,170.024127179,204.789878179,169.924127179,205.20825416312698,PASS,5.684341886080802e-14,34.86575099999998,0.41837598412700316,stimuli/excerpts/Block 1/s1401a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3112104,2023-08-18T13:23:49+00:00,44100,1,1556030,35.284126984126985,sub-SD019_ses-01_task-PassiveListen__seg-007,sub-SD019,169.924127179,205.20825416312698,train
sub-SD019_ses-01_task-PassiveListen__seg-008,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,8,s2102a-ex01,PASSAGE,s2102a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,295,213.622689849,240.50147784900003,213.522689849,241.71126127757142,PASS,5.684341886080802e-14,26.978788000000012,1.2097834285714164,stimuli/excerpts/Block 1/s2102a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2486276,2023-08-18T13:23:49+00:00,44100,1,1243116,28.18857142857143,sub-SD019_ses-01_task-PassiveListen__seg-008,sub-SD019,213.522689849,241.71126127757142,train
sub-SD019_ses-01_task-PassiveListen__seg-009,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,9,s4002b-ex01,PASSAGE,s4002b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,390,250.775231083,284.787878083,250.675231083,285.3067276816395,PASS,8.526512829121202e-14,34.112646999999996,0.5188495986394628,stimuli/excerpts/Block 1/s4002b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3054542,2023-08-18T13:23:51+00:00,44100,1,1527249,34.63149659863946,sub-SD019_ses-01_task-PassiveListen__seg-009,sub-SD019,250.675231083,285.3067276816395,train
sub-SD019_ses-01_task-PassiveListen__seg-012,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,12,s2301a-ex01,PASSAGE,s2301a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,206,352.597905884,374.792967884,352.497905884,375.0352074713016,PASS,5.684341886080802e-14,22.295061999999998,0.24223958730159012,stimuli/excerpts/Block 1/s2301a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,1987834,2023-08-18T13:23:50+00:00,44100,1,993895,22.537301587301588,sub-SD019_ses-01_task-PassiveListen__seg-012,sub-SD019,352.497905884,375.0352074713016,train
sub-SD019_ses-01_task-PassiveListen__seg-013,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,13,s3001b-ex01,PASSAGE,s3001b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,485,382.282954388,431.023301388,382.182954388,431.36576617938323,PASS,5.684341886080802e-14,48.840346999999994,0.34246479138322883,stimuli/excerpts/Block 1/s3001b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,4337968,2023-08-18T13:23:50+00:00,44100,1,2168962,49.18281179138322,sub-SD019_ses-01_task-PassiveListen__seg-013,sub-SD019,382.182954388,431.36576617938323,train
sub-SD019_ses-01_task-PassiveListen__seg-014,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,14,s1901b-ex01,PASSAGE,s1901b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-01,True,,406,440.153614364,476.99907036400003,440.053614364,477.44123341161907,PASS,1.1368683772161603e-13,36.945456000000014,0.442163047619033,stimuli/excerpts/Block 1/s1901b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3297632,2023-08-18T13:23:49+00:00,44100,1,1648794,37.38761904761905,sub-SD019_ses-01_task-PassiveListen__seg-014,sub-SD019,440.053614364,477.44123341161907,train
sub-SD019_ses-01_task-PassiveListen__seg-015,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,15,s0703b-ex01,PASSAGE,s0703b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,419,770.404242931,808.915527931,770.304242931,809.338936808551,PASS,1.1368683772161603e-13,38.611285,0.42340887755101875,stimuli/excerpts/Block 2/s0703b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3442904,2023-08-18T13:23:52+00:00,44100,1,1721430,39.03469387755102,sub-SD019_ses-01_task-PassiveListen__seg-015,sub-SD019,770.304242931,809.338936808551,train
sub-SD019_ses-01_task-PassiveListen__seg-016,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,16,s3903b-ex01,PASSAGE,s3903b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,301,817.702572059,843.427898059,817.602572059,843.855519904805,PASS,1.1368683772161603e-13,25.825326000000008,0.42762184580498186,stimuli/excerpts/Block 2/s3903b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2315554,2023-08-18T13:23:54+00:00,44100,1,1157755,26.25294784580499,sub-SD019_ses-01_task-PassiveListen__seg-016,sub-SD019,817.602572059,843.855519904805,train
sub-SD019_ses-01_task-PassiveListen__seg-017,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,17,s1201a-ex01,PASSAGE,s1201a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,437,850.887052227,884.4502942270001,850.787052227,885.3439910025102,PASS,2.2737367544323206e-13,33.66324200000006,0.8936967755101435,stimuli/excerpts/Block 2/s1201a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3047966,2023-08-18T13:23:52+00:00,44100,1,1523961,34.556938775510204,sub-SD019_ses-01_task-PassiveListen__seg-017,sub-SD019,850.787052227,885.3439910025102,train
sub-SD019_ses-01_task-PassiveListen__seg-018,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,18,s4003b-ex01,PASSAGE,s4003b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,305,892.901701965,917.823013965,892.801701965,918.1956475432313,PASS,2.2737367544323206e-13,25.021312,0.37263357823129084,stimuli/excerpts/Block 2/s4003b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2239790,2023-08-18T13:23:55+00:00,44100,1,1119873,25.393945578231293,sub-SD019_ses-01_task-PassiveListen__seg-018,sub-SD019,892.801701965,918.1956475432313,train
sub-SD019_ses-01_task-PassiveListen__seg-019,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,19,s3602b-ex02,PASSAGE,s3602b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,288,926.186469993,958.321370993,926.086469993,958.9854722605737,PASS,1.1368683772161603e-13,32.23490099999999,0.664101267573713,stimuli/excerpts/Block 2/s3602b-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,2901736,2023-08-18T13:23:54+00:00,44100,1,1450846,32.8990022675737,sub-SD019_ses-01_task-PassiveListen__seg-019,sub-SD019,926.086469993,958.9854722605737,train
sub-SD019_ses-01_task-PassiveListen__seg-020,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,20,s3301a-ex01,PASSAGE,s3301a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,255,965.621552157,990.4590161570001,965.5215521570001,991.1056791411271,PASS,1.1368683772161603e-13,24.937463999999952,0.6466629841270333,stimuli/excerpts/Block 2/s3301a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2256564,2023-08-18T13:23:54+00:00,44100,1,1128260,25.584126984126986,sub-SD019_ses-01_task-PassiveListen__seg-020,sub-SD019,965.5215521570001,991.1056791411271,train
sub-SD019_ses-01_task-PassiveListen__seg-021,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,21,s2102a-ex02,PASSAGE,s2102a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,373,1000.024423547,1035.868119547,999.9244235470001,1036.2918611887235,PASS,3.410605131648481e-13,35.943696000000024,0.42374164172333195,stimuli/excerpts/Block 2/s2102a-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,3207652,2023-08-18T13:23:53+00:00,44100,1,1603804,36.367437641723356,sub-SD019_ses-01_task-PassiveListen__seg-021,sub-SD019,999.9244235470001,1036.2918611887235,train
sub-SD019_ses-01_task-PassiveListen__seg-024,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,24,s2202b-ex02,PASSAGE,s2202b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-02,True,,444,1098.20357754,1152.1324635400001,1098.10357754,1152.6309471545126,PASS,4.547473508864641e-13,54.02888599999992,0.4984836145125513,stimuli/excerpts/Block 2/s2202b-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,4809358,2023-08-18T13:23:53+00:00,44100,1,2404657,54.52736961451247,sub-SD019_ses-01_task-PassiveListen__seg-024,sub-SD019,1098.10357754,1152.6309471545126,train
sub-SD019_ses-01_task-PassiveListen__seg-025,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,25,s3301a-ex02,PASSAGE,s3301a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,406,1171.23727985,1208.0252578500001,1171.13727985,1208.3752843851473,PASS,2.2737367544323206e-13,36.88797800000001,0.3500265351473786,stimuli/excerpts/Block 3/s3301a-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,3284436,2023-08-18T13:23:57+00:00,44100,1,1642196,37.23800453514739,sub-SD019_ses-01_task-PassiveListen__seg-025,sub-SD019,1171.13727985,1208.3752843851473,validation
sub-SD019_ses-01_task-PassiveListen__seg-026,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,26,s3903b-ex02,PASSAGE,s3903b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,325,1215.14333349,1247.69927449,1215.04333349,1247.9800908596144,PASS,2.2737367544323206e-13,32.65594099999999,0.28081636961452006,stimuli/excerpts/Block 3/s3903b-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,2905066,2023-08-18T13:23:58+00:00,44100,1,1452511,32.93675736961451,sub-SD019_ses-01_task-PassiveListen__seg-026,sub-SD019,1215.04333349,1247.9800908596144,validation
sub-SD019_ses-01_task-PassiveListen__seg-029,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,29,s1401a-ex02,PASSAGE,s1401a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,434,1315.15995739,1351.32020739,1315.05995739,1351.6423836938548,PASS,2.2737367544323206e-13,36.26025000000001,0.3221763038548602,stimuli/excerpts/Block 3/s1401a-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,3226614,2023-08-18T13:23:56+00:00,44100,1,1613285,36.582426303854874,sub-SD019_ses-01_task-PassiveListen__seg-029,sub-SD019,1315.05995739,1351.6423836938548,validation
sub-SD019_ses-01_task-PassiveListen__seg-030,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,30,s3201a-ex01,PASSAGE,s3201a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,1105,1359.00848819,1435.09018919,1358.90848819,1435.9983067841044,PASS,2.2737367544323206e-13,76.18170099999998,0.9081175941043398,stimuli/excerpts/Block 3/s3201a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,6799366,2023-08-18T13:23:57+00:00,44100,1,3399661,77.08981859410432,sub-SD019_ses-01_task-PassiveListen__seg-030,sub-SD019,1358.90848819,1435.9983067841044,validation
sub-SD019_ses-01_task-PassiveListen__seg-031,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,31,s1303a-ex02,PASSAGE,s1303a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,211,1445.22325632,1473.99479132,1445.12325632,1474.4683130093424,PASS,2.2737367544323206e-13,28.871535000000033,0.4735216893423697,stimuli/excerpts/Block 3/s1303a-ex02_normed.wav,BUNDLED_BLOCK_AUDIO,2588278,2023-08-18T13:23:56+00:00,44100,1,1294117,29.345056689342403,sub-SD019_ses-01_task-PassiveListen__seg-031,sub-SD019,1445.12325632,1474.4683130093424,validation
sub-SD019_ses-01_task-PassiveListen__seg-032,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,32,s3703b-ex01,PASSAGE,s3703b,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,408,1486.61524132,1520.9430693200002,1486.51524132,1521.886987351746,PASS,2.2737367544323206e-13,34.42782800000001,0.9439180317460227,stimuli/excerpts/Block 3/s3703b-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3119832,2023-08-18T13:23:57+00:00,44100,1,1559894,35.371746031746035,sub-SD019_ses-01_task-PassiveListen__seg-032,sub-SD019,1486.51524132,1521.886987351746,validation
sub-SD019_ses-01_task-PassiveListen__seg-033,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,33,s1501a-ex01,PASSAGE,s1501a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,404,1536.85776527,1579.50176927,1536.75776527,1579.8962006441495,PASS,2.2737367544323206e-13,42.74400400000002,0.39443137414964013,stimuli/excerpts/Block 3/s1501a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3804854,2023-08-18T13:23:56+00:00,44100,1,1902405,43.13843537414966,sub-SD019_ses-01_task-PassiveListen__seg-033,sub-SD019,1536.75776527,1579.8962006441495,validation
sub-SD019_ses-01_task-PassiveListen__seg-034,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,34,s1001a-ex01,PASSAGE,s1001a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-03,True,,541,1587.59277822,1628.75911722,1587.49277822,1629.1640934127438,PASS,2.2737367544323206e-13,41.266339,0.40497619274376007,stimuli/excerpts/Block 3/s1001a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,3675454,2023-08-18T13:23:55+00:00,44100,1,1837705,41.67131519274376,sub-SD019_ses-01_task-PassiveListen__seg-034,sub-SD019,1587.49277822,1629.1640934127438,validation
sub-SD019_ses-01_task-PassiveListen__seg-035,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,35,s3902a-ex01,PASSAGE,s3902a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-04,True,,312,1640.93051627,1672.0498372700001,1640.83051627,1672.384144387914,PASS,2.2737367544323206e-13,31.21932099999996,0.3343071179138697,stimuli/excerpts/Block 4/s3902a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,2783074,2023-08-18T13:24:01+00:00,44100,1,1391515,31.55362811791383,sub-SD019_ses-01_task-PassiveListen__seg-035,sub-SD019,1640.83051627,1672.384144387914,test
sub-SD019_ses-01_task-PassiveListen__seg-036,sub-SD019,ses-01,sub-SD019_ses-01_task-PassiveListen,sub-SD019/ses-01/sub-SD019_ses-01_task-PassiveListen_events.tsv,36,s1604a-ex01,PASSAGE,s1604a,en,BLOCK_DIRECTORY_AND_EVENT_LEXICON,block-04,True,,539,1682.79380948,1729.00949748,1682.69380948,1729.0574375979138,PASS,2.2737367544323206e-13,46.315688,0.047940117913832125,stimuli/excerpts/Block 4/s1604a-ex01_normed.wav,BUNDLED_BLOCK_AUDIO,4089316,2023-08-18T13:23:59+00:00,44100,1,2044636,46.363628117913834,sub-SD019_ses-01_task-PassiveListen__seg-036,sub-SD019,1682.69380948,1729.0574375979138,test
